actor,gender,emotion,emotion_lb,path,dataset
51,male,5,angry,Data\Dataset\CREMA\Actor_51\03-01-05-01-01-01-51_1692.wav,CREMA
51,male,5,angry,Data\Dataset\CREMA\Actor_51\03-01-05-01-01-01-51_1698.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1624.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1634.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1635.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1636.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1646.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1652.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1658.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1664.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1670.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1676.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1682.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1688.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1694.wav,CREMA
51,male,6,fearful,Data\Dataset\CREMA\Actor_51\03-01-06-01-01-01-51_1700.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1623.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1631.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1632.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1633.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1645.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1651.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1657.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1663.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1669.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1675.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1681.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1687.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1693.wav,CREMA
51,male,7,disgust,Data\Dataset\CREMA\Actor_51\03-01-07-01-01-01-51_1699.wav,CREMA
52,female,1,neutral,Data\Dataset\CREMA\Actor_52\03-01-01-01-01-01-52_1708.wav,CREMA
52,female,1,neutral,Data\Dataset\CREMA\Actor_52\03-01-01-01-01-01-52_1722.wav,CREMA
52,female,1,neutral,Data\Dataset\CREMA\Actor_52\03-01-01-01-01-01-52_1730.wav,CREMA
52,female,1,neutral,Data\Dataset\CREMA\Actor_52\03-01-01-01-01-01-52_1736.wav,CREMA
52,female,1,neutral,Data\Dataset\CREMA\Actor_52\03-01-01-01-01-01-52_1742.wav,CREMA
52,female,1,neutral,Data\Dataset\CREMA\Actor_52\03-01-01-01-01-01-52_1748.wav,CREMA
52,female,1,neutral,Data\Dataset\CREMA\Actor_52\03-01-01-01-01-01-52_1754.wav,CREMA
52,female,1,neutral,Data\Dataset\CREMA\Actor_52\03-01-01-01-01-01-52_1760.wav,CREMA
52,female,1,neutral,Data\Dataset\CREMA\Actor_52\03-01-01-01-01-01-52_1766.wav,CREMA
52,female,1,neutral,Data\Dataset\CREMA\Actor_52\03-01-01-01-01-01-52_1772.wav,CREMA
52,female,1,neutral,Data\Dataset\CREMA\Actor_52\03-01-01-01-01-01-52_1778.wav,CREMA
52,female,1,neutral,Data\Dataset\CREMA\Actor_52\03-01-01-01-01-01-52_1784.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1707.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1719.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1720.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1721.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1729.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1735.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1741.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1747.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1753.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1759.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1765.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1771.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1777.wav,CREMA
52,female,3,happy,Data\Dataset\CREMA\Actor_52\03-01-03-01-01-01-52_1783.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1709.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1723.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1724.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1725.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1731.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1737.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1743.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1749.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1755.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1761.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1767.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1773.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1779.wav,CREMA
52,female,4,sad,Data\Dataset\CREMA\Actor_52\03-01-04-01-01-01-52_1785.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1704.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1710.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1711.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1712.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1726.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1732.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1738.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1744.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1750.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1756.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1762.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1768.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1774.wav,CREMA
52,female,5,angry,Data\Dataset\CREMA\Actor_52\03-01-05-01-01-01-52_1780.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1706.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1716.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1717.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1718.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1728.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1734.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1740.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1746.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1752.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1758.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1764.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1770.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1776.wav,CREMA
52,female,6,fearful,Data\Dataset\CREMA\Actor_52\03-01-06-01-01-01-52_1782.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1705.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1713.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1714.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1715.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1727.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1733.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1739.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1745.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1751.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1757.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1763.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1769.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1775.wav,CREMA
52,female,7,disgust,Data\Dataset\CREMA\Actor_52\03-01-07-01-01-01-52_1781.wav,CREMA
53,male,1,neutral,Data\Dataset\CREMA\Actor_53\03-01-01-01-01-01-53_1790.wav,CREMA
53,male,1,neutral,Data\Dataset\CREMA\Actor_53\03-01-01-01-01-01-53_1804.wav,CREMA
53,male,1,neutral,Data\Dataset\CREMA\Actor_53\03-01-01-01-01-01-53_1812.wav,CREMA
53,male,1,neutral,Data\Dataset\CREMA\Actor_53\03-01-01-01-01-01-53_1818.wav,CREMA
53,male,1,neutral,Data\Dataset\CREMA\Actor_53\03-01-01-01-01-01-53_1824.wav,CREMA
53,male,1,neutral,Data\Dataset\CREMA\Actor_53\03-01-01-01-01-01-53_1830.wav,CREMA
53,male,1,neutral,Data\Dataset\CREMA\Actor_53\03-01-01-01-01-01-53_1836.wav,CREMA
53,male,1,neutral,Data\Dataset\CREMA\Actor_53\03-01-01-01-01-01-53_1842.wav,CREMA
53,male,1,neutral,Data\Dataset\CREMA\Actor_53\03-01-01-01-01-01-53_1848.wav,CREMA
53,male,1,neutral,Data\Dataset\CREMA\Actor_53\03-01-01-01-01-01-53_1854.wav,CREMA
53,male,1,neutral,Data\Dataset\CREMA\Actor_53\03-01-01-01-01-01-53_1860.wav,CREMA
53,male,1,neutral,Data\Dataset\CREMA\Actor_53\03-01-01-01-01-01-53_1866.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1789.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1801.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1802.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1803.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1811.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1817.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1823.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1829.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1835.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1841.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1847.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1853.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1859.wav,CREMA
53,male,3,happy,Data\Dataset\CREMA\Actor_53\03-01-03-01-01-01-53_1865.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1791.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1805.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1806.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1807.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1813.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1819.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1825.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1831.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1837.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1843.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1849.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1855.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1861.wav,CREMA
53,male,4,sad,Data\Dataset\CREMA\Actor_53\03-01-04-01-01-01-53_1867.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1786.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1792.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1793.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1794.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1808.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1814.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1820.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1826.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1832.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1838.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1844.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1850.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1856.wav,CREMA
53,male,5,angry,Data\Dataset\CREMA\Actor_53\03-01-05-01-01-01-53_1862.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1788.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1798.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1799.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1800.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1810.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1816.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1822.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1828.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1834.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1840.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1846.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1852.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1858.wav,CREMA
53,male,6,fearful,Data\Dataset\CREMA\Actor_53\03-01-06-01-01-01-53_1864.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1787.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1795.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1796.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1797.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1809.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1815.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1821.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1827.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1833.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1839.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1845.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1851.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1857.wav,CREMA
53,male,7,disgust,Data\Dataset\CREMA\Actor_53\03-01-07-01-01-01-53_1863.wav,CREMA
54,female,1,neutral,Data\Dataset\CREMA\Actor_54\03-01-01-01-01-01-54_1872.wav,CREMA
54,female,1,neutral,Data\Dataset\CREMA\Actor_54\03-01-01-01-01-01-54_1886.wav,CREMA
54,female,1,neutral,Data\Dataset\CREMA\Actor_54\03-01-01-01-01-01-54_1894.wav,CREMA
54,female,1,neutral,Data\Dataset\CREMA\Actor_54\03-01-01-01-01-01-54_1900.wav,CREMA
54,female,1,neutral,Data\Dataset\CREMA\Actor_54\03-01-01-01-01-01-54_1906.wav,CREMA
54,female,1,neutral,Data\Dataset\CREMA\Actor_54\03-01-01-01-01-01-54_1912.wav,CREMA
54,female,1,neutral,Data\Dataset\CREMA\Actor_54\03-01-01-01-01-01-54_1918.wav,CREMA
54,female,1,neutral,Data\Dataset\CREMA\Actor_54\03-01-01-01-01-01-54_1924.wav,CREMA
54,female,1,neutral,Data\Dataset\CREMA\Actor_54\03-01-01-01-01-01-54_1930.wav,CREMA
54,female,1,neutral,Data\Dataset\CREMA\Actor_54\03-01-01-01-01-01-54_1936.wav,CREMA
54,female,1,neutral,Data\Dataset\CREMA\Actor_54\03-01-01-01-01-01-54_1942.wav,CREMA
54,female,1,neutral,Data\Dataset\CREMA\Actor_54\03-01-01-01-01-01-54_1948.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1871.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1883.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1884.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1885.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1893.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1899.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1905.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1911.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1917.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1923.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1929.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1935.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1941.wav,CREMA
54,female,3,happy,Data\Dataset\CREMA\Actor_54\03-01-03-01-01-01-54_1947.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1873.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1887.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1888.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1889.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1895.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1901.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1907.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1913.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1919.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1925.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1931.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1937.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1943.wav,CREMA
54,female,4,sad,Data\Dataset\CREMA\Actor_54\03-01-04-01-01-01-54_1949.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1868.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1874.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1875.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1876.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1890.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1896.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1902.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1908.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1914.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1920.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1926.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1932.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1938.wav,CREMA
54,female,5,angry,Data\Dataset\CREMA\Actor_54\03-01-05-01-01-01-54_1944.wav,CREMA
54,female,6,fearful,Data\Dataset\CREMA\Actor_54\03-01-06-01-01-01-54_1870.wav,CREMA
54,female,6,fearful,Data\Dataset\CREMA\Actor_54\03-01-06-01-01-01-54_1880.wav,CREMA
54,female,6,fearful,Data\Dataset\CREMA\Actor_54\03-01-06-01-01-01-54_1881.wav,CREMA
54,female,6,fearful,Data\Dataset\CREMA\Actor_54\03-01-06-01-01-01-54_1882.wav,CREMA
54,female,6,fearful,Data\Dataset\CREMA\Actor_54\03-01-06-01-01-01-54_1892.wav,CREMA
54,female,6,fearful,Data\Dataset\CREMA\Actor_54\03-01-06-01-01-01-54_1898.wav,CREMA
54,female,6,fearful,Data\Dataset\CREMA\Actor_54\03-01-06-01-01-01-54_1904.wav,CREMA
54,female,6,fearful,Data\Dataset\CREMA\Actor_54\03-01-06-01-01-01-54_1910.wav,CREMA
54,female,6,fearful,Data\Dataset\CREMA\Actor_54\03-01-06-01-01-01-54_1916.wav,CREMA
54,female,6,fearful,Data\Dataset\CREMA\Actor_54\03-01-06-01-01-01-54_1922.wav,CREMA
54,female,6,fearful,Data\Dataset\CREMA\Actor_54\03-01-06-01-01-01-54_1928.wav,CREMA
54,female,6,fearful,Data\Dataset\CREMA\Actor_54\03-01-06-01-01-01-54_1934.wav,CREMA
54,female,6,fearful,Data\Dataset\CREMA\Actor_54\03-01-06-01-01-01-54_1940.wav,CREMA
