actor,gender,emotion,emotion_lb,path,dataset,length_sec
55,male,3,happy,Data\Processed_Audio\Actor_55\03-01-03-01-01-01-55_1987.wav,CREMA,2.448
55,male,3,happy,Data\Processed_Audio\Actor_55\03-01-03-01-01-01-55_1993.wav,CREMA,2.256
55,male,3,happy,Data\Processed_Audio\Actor_55\03-01-03-01-01-01-55_1999.wav,CREMA,2.016
55,male,3,happy,Data\Processed_Audio\Actor_55\03-01-03-01-01-01-55_2005.wav,CREMA,2.752
55,male,3,happy,Data\Processed_Audio\Actor_55\03-01-03-01-01-01-55_2011.wav,CREMA,2.704
55,male,3,happy,Data\Processed_Audio\Actor_55\03-01-03-01-01-01-55_2017.wav,CREMA,3.584
55,male,3,happy,Data\Processed_Audio\Actor_55\03-01-03-01-01-01-55_2023.wav,CREMA,2.448
55,male,3,happy,Data\Processed_Audio\Actor_55\03-01-03-01-01-01-55_2029.wav,CREMA,2.784
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_1955.wav,CREMA,2.416
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_1969.wav,CREMA,3.248
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_1970.wav,CREMA,2.176
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_1971.wav,CREMA,3.376
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_1977.wav,CREMA,2.576
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_1983.wav,CREMA,2.512
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_1989.wav,CREMA,2.848
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_1995.wav,CREMA,3.808
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_2001.wav,CREMA,2.336
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_2007.wav,CREMA,3.04
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_2013.wav,CREMA,2.944
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_2019.wav,CREMA,4.176
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_2025.wav,CREMA,2.608
55,male,4,sad,Data\Processed_Audio\Actor_55\03-01-04-01-01-01-55_2031.wav,CREMA,2.272
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_1950.wav,CREMA,1.856
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_1956.wav,CREMA,2.56
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_1957.wav,CREMA,2.016
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_1958.wav,CREMA,1.76
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_1972.wav,CREMA,1.248
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_1978.wav,CREMA,1.664
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_1984.wav,CREMA,2.112
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_1990.wav,CREMA,2.016
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_1996.wav,CREMA,1.44
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_2002.wav,CREMA,2.432
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_2008.wav,CREMA,2.144
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_2014.wav,CREMA,3.872
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_2020.wav,CREMA,2.08
55,male,5,angry,Data\Processed_Audio\Actor_55\03-01-05-01-01-01-55_2026.wav,CREMA,2.144
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_1952.wav,CREMA,2.816
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_1962.wav,CREMA,2.336
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_1963.wav,CREMA,3.072
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_1964.wav,CREMA,2.944
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_1974.wav,CREMA,2.672
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_1980.wav,CREMA,3.472
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_1986.wav,CREMA,2.288
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_1992.wav,CREMA,3.04
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_1998.wav,CREMA,2.544
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_2004.wav,CREMA,3.184
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_2010.wav,CREMA,2.88
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_2016.wav,CREMA,3.68
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_2022.wav,CREMA,2.272
55,male,6,fearful,Data\Processed_Audio\Actor_55\03-01-06-01-01-01-55_2028.wav,CREMA,1.904
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_1951.wav,CREMA,4.016
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_1959.wav,CREMA,3.376
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_1960.wav,CREMA,2.88
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_1961.wav,CREMA,2.944
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_1973.wav,CREMA,2.784
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_1979.wav,CREMA,3.504
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_1985.wav,CREMA,3.904
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_1991.wav,CREMA,3.872
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_1997.wav,CREMA,2.88
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_2003.wav,CREMA,2.912
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_2009.wav,CREMA,3.472
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_2015.wav,CREMA,4.88
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_2021.wav,CREMA,2.704
55,male,7,disgust,Data\Processed_Audio\Actor_55\03-01-07-01-01-01-55_2027.wav,CREMA,2.544
56,female,1,neutral,Data\Processed_Audio\Actor_56\03-01-01-01-01-01-56_2036.wav,CREMA,1.6
56,female,1,neutral,Data\Processed_Audio\Actor_56\03-01-01-01-01-01-56_2050.wav,CREMA,2.048
56,female,1,neutral,Data\Processed_Audio\Actor_56\03-01-01-01-01-01-56_2058.wav,CREMA,2.608
56,female,1,neutral,Data\Processed_Audio\Actor_56\03-01-01-01-01-01-56_2064.wav,CREMA,2.608
56,female,1,neutral,Data\Processed_Audio\Actor_56\03-01-01-01-01-01-56_2070.wav,CREMA,3.008
56,female,1,neutral,Data\Processed_Audio\Actor_56\03-01-01-01-01-01-56_2076.wav,CREMA,2.544
56,female,1,neutral,Data\Processed_Audio\Actor_56\03-01-01-01-01-01-56_2082.wav,CREMA,2.016
56,female,1,neutral,Data\Processed_Audio\Actor_56\03-01-01-01-01-01-56_2088.wav,CREMA,2.704
56,female,1,neutral,Data\Processed_Audio\Actor_56\03-01-01-01-01-01-56_2094.wav,CREMA,2.544
56,female,1,neutral,Data\Processed_Audio\Actor_56\03-01-01-01-01-01-56_2100.wav,CREMA,3.104
56,female,1,neutral,Data\Processed_Audio\Actor_56\03-01-01-01-01-01-56_2106.wav,CREMA,2.672
56,female,1,neutral,Data\Processed_Audio\Actor_56\03-01-01-01-01-01-56_2112.wav,CREMA,2.288
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2035.wav,CREMA,1.12
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2047.wav,CREMA,1.152
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2048.wav,CREMA,1.952
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2049.wav,CREMA,1.056
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2057.wav,CREMA,2.048
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2063.wav,CREMA,1.568
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2069.wav,CREMA,1.408
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2075.wav,CREMA,1.76
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2081.wav,CREMA,1.312
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2087.wav,CREMA,1.952
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2093.wav,CREMA,1.536
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2099.wav,CREMA,2.176
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2105.wav,CREMA,1.152
56,female,3,happy,Data\Processed_Audio\Actor_56\03-01-03-01-01-01-56_2111.wav,CREMA,1.6
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2037.wav,CREMA,1.68
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2051.wav,CREMA,3.168
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2052.wav,CREMA,2.208
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2053.wav,CREMA,2.336
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2059.wav,CREMA,2.912
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2065.wav,CREMA,3.072
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2071.wav,CREMA,2.176
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2077.wav,CREMA,2.576
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2083.wav,CREMA,2.176
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2089.wav,CREMA,2.384
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2095.wav,CREMA,3.248
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2101.wav,CREMA,4.384
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2107.wav,CREMA,2.016
56,female,4,sad,Data\Processed_Audio\Actor_56\03-01-04-01-01-01-56_2113.wav,CREMA,2.288
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2032.wav,CREMA,1.216
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2038.wav,CREMA,1.536
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2039.wav,CREMA,1.696
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2040.wav,CREMA,1.248
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2054.wav,CREMA,1.504
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2060.wav,CREMA,1.76
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2066.wav,CREMA,1.728
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2072.wav,CREMA,2.24
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2078.wav,CREMA,1.312
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2084.wav,CREMA,1.984
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2090.wav,CREMA,1.888
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2096.wav,CREMA,2.24
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2102.wav,CREMA,1.44
56,female,5,angry,Data\Processed_Audio\Actor_56\03-01-05-01-01-01-56_2108.wav,CREMA,2.176
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2034.wav,CREMA,2.048
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2044.wav,CREMA,1.056
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2045.wav,CREMA,2.336
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2046.wav,CREMA,1.536
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2056.wav,CREMA,1.92
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2062.wav,CREMA,2.336
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2068.wav,CREMA,2.384
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2074.wav,CREMA,1.152
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2080.wav,CREMA,2.016
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2086.wav,CREMA,2.112
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2092.wav,CREMA,1.312
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2098.wav,CREMA,1.376
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2104.wav,CREMA,0.992
56,female,6,fearful,Data\Processed_Audio\Actor_56\03-01-06-01-01-01-56_2110.wav,CREMA,1.728
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2033.wav,CREMA,2.144
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2041.wav,CREMA,1.184
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2042.wav,CREMA,1.904
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2043.wav,CREMA,1.408
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2055.wav,CREMA,2.176
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2061.wav,CREMA,1.536
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2067.wav,CREMA,2.608
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2073.wav,CREMA,1.76
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2079.wav,CREMA,2.784
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2085.wav,CREMA,2.528
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2091.wav,CREMA,1.728
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2097.wav,CREMA,1.952
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2103.wav,CREMA,2.304
56,female,7,disgust,Data\Processed_Audio\Actor_56\03-01-07-01-01-01-56_2109.wav,CREMA,1.568
57,male,1,neutral,Data\Processed_Audio\Actor_57\03-01-01-01-01-01-57_2118.wav,CREMA,2.144
57,male,1,neutral,Data\Processed_Audio\Actor_57\03-01-01-01-01-01-57_2132.wav,CREMA,2.384
57,male,1,neutral,Data\Processed_Audio\Actor_57\03-01-01-01-01-01-57_2140.wav,CREMA,2.256
57,male,1,neutral,Data\Processed_Audio\Actor_57\03-01-01-01-01-01-57_2146.wav,CREMA,2.448
57,male,1,neutral,Data\Processed_Audio\Actor_57\03-01-01-01-01-01-57_2152.wav,CREMA,1.856
57,male,1,neutral,Data\Processed_Audio\Actor_57\03-01-01-01-01-01-57_2158.wav,CREMA,2.576
57,male,1,neutral,Data\Processed_Audio\Actor_57\03-01-01-01-01-01-57_2164.wav,CREMA,2.112
57,male,1,neutral,Data\Processed_Audio\Actor_57\03-01-01-01-01-01-57_2170.wav,CREMA,2.24
57,male,1,neutral,Data\Processed_Audio\Actor_57\03-01-01-01-01-01-57_2176.wav,CREMA,2.336
57,male,1,neutral,Data\Processed_Audio\Actor_57\03-01-01-01-01-01-57_2182.wav,CREMA,2.704
57,male,1,neutral,Data\Processed_Audio\Actor_57\03-01-01-01-01-01-57_2188.wav,CREMA,2.144
57,male,1,neutral,Data\Processed_Audio\Actor_57\03-01-01-01-01-01-57_2194.wav,CREMA,2.176
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2117.wav,CREMA,1.12
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2129.wav,CREMA,1.952
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2130.wav,CREMA,1.808
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2131.wav,CREMA,2.608
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2139.wav,CREMA,1.248
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2145.wav,CREMA,2.464
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2151.wav,CREMA,2.272
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2157.wav,CREMA,2.304
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2163.wav,CREMA,2.144
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2169.wav,CREMA,2.304
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2175.wav,CREMA,1.44
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2181.wav,CREMA,3.008
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2187.wav,CREMA,1.28
57,male,3,happy,Data\Processed_Audio\Actor_57\03-01-03-01-01-01-57_2193.wav,CREMA,1.696
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2119.wav,CREMA,2.48
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2133.wav,CREMA,2.88
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2134.wav,CREMA,2.208
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2135.wav,CREMA,2.48
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2141.wav,CREMA,2.144
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2147.wav,CREMA,2.704
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2153.wav,CREMA,2.704
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2159.wav,CREMA,2.08
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2165.wav,CREMA,1.872
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2171.wav,CREMA,2.208
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2177.wav,CREMA,2.384
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2183.wav,CREMA,3.04
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2189.wav,CREMA,2.416
57,male,4,sad,Data\Processed_Audio\Actor_57\03-01-04-01-01-01-57_2195.wav,CREMA,2.48
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2114.wav,CREMA,1.312
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2120.wav,CREMA,1.728
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2121.wav,CREMA,2.416
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2122.wav,CREMA,0.928
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2136.wav,CREMA,2.048
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2142.wav,CREMA,2.272
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2148.wav,CREMA,1.664
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2154.wav,CREMA,2.56
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2160.wav,CREMA,1.184
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2166.wav,CREMA,1.536
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2172.wav,CREMA,2.112
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2178.wav,CREMA,1.472
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2184.wav,CREMA,1.664
57,male,5,angry,Data\Processed_Audio\Actor_57\03-01-05-01-01-01-57_2190.wav,CREMA,1.632
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2116.wav,CREMA,1.024
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2126.wav,CREMA,0.96
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2127.wav,CREMA,2.416
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2128.wav,CREMA,2.416
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2138.wav,CREMA,2.304
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2144.wav,CREMA,2.256
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2150.wav,CREMA,2.912
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2156.wav,CREMA,2.672
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2162.wav,CREMA,2.08
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2168.wav,CREMA,2.48
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2174.wav,CREMA,1.408
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2180.wav,CREMA,2.944
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2186.wav,CREMA,2.816
57,male,6,fearful,Data\Processed_Audio\Actor_57\03-01-06-01-01-01-57_2192.wav,CREMA,3.008
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2115.wav,CREMA,2.576
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2123.wav,CREMA,1.472
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2124.wav,CREMA,1.936
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2125.wav,CREMA,1.248
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2137.wav,CREMA,2.336
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2143.wav,CREMA,2.752
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2149.wav,CREMA,2.848
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2155.wav,CREMA,2.416
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2161.wav,CREMA,2.272
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2167.wav,CREMA,2.848
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2173.wav,CREMA,2.544
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2179.wav,CREMA,3.648
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2185.wav,CREMA,3.008
57,male,7,disgust,Data\Processed_Audio\Actor_57\03-01-07-01-01-01-57_2191.wav,CREMA,1.28
58,female,1,neutral,Data\Processed_Audio\Actor_58\03-01-01-01-01-01-58_2200.wav,CREMA,2.048
58,female,1,neutral,Data\Processed_Audio\Actor_58\03-01-01-01-01-01-58_2214.wav,CREMA,1.648
58,female,1,neutral,Data\Processed_Audio\Actor_58\03-01-01-01-01-01-58_2222.wav,CREMA,2.048
58,female,1,neutral,Data\Processed_Audio\Actor_58\03-01-01-01-01-01-58_2228.wav,CREMA,3.28
58,female,1,neutral,Data\Processed_Audio\Actor_58\03-01-01-01-01-01-58_2234.wav,CREMA,2.848
58,female,1,neutral,Data\Processed_Audio\Actor_58\03-01-01-01-01-01-58_2240.wav,CREMA,2.608
58,female,1,neutral,Data\Processed_Audio\Actor_58\03-01-01-01-01-01-58_2246.wav,CREMA,2.576
58,female,1,neutral,Data\Processed_Audio\Actor_58\03-01-01-01-01-01-58_2252.wav,CREMA,2.512
58,female,1,neutral,Data\Processed_Audio\Actor_58\03-01-01-01-01-01-58_2258.wav,CREMA,2.88
58,female,1,neutral,Data\Processed_Audio\Actor_58\03-01-01-01-01-01-58_2264.wav,CREMA,2.608
58,female,1,neutral,Data\Processed_Audio\Actor_58\03-01-01-01-01-01-58_2270.wav,CREMA,2.784
58,female,1,neutral,Data\Processed_Audio\Actor_58\03-01-01-01-01-01-58_2276.wav,CREMA,2.24
58,female,3,happy,Data\Processed_Audio\Actor_58\03-01-03-01-01-01-58_2199.wav,CREMA,1.808
58,female,3,happy,Data\Processed_Audio\Actor_58\03-01-03-01-01-01-58_2211.wav,CREMA,1.856
58,female,3,happy,Data\Processed_Audio\Actor_58\03-01-03-01-01-01-58_2212.wav,CREMA,1.536
58,female,3,happy,Data\Processed_Audio\Actor_58\03-01-03-01-01-01-58_2213.wav,CREMA,1.808
58,female,3,happy,Data\Processed_Audio\Actor_58\03-01-03-01-01-01-58_2221.wav,CREMA,1.856
58,female,3,happy,Data\Processed_Audio\Actor_58\03-01-03-01-01-01-58_2227.wav,CREMA,2.304
58,female,3,happy,Data\Processed_Audio\Actor_58\03-01-03-01-01-01-58_2233.wav,CREMA,2.448
58,female,3,happy,Data\Processed_Audio\Actor_58\03-01-03-01-01-01-58_2239.wav,CREMA,2.176
58,female,3,happy,Data\Processed_Audio\Actor_58\03-01-03-01-01-01-58_2245.wav,CREMA,2.144
58,female,3,happy,Data\Processed_Audio\Actor_58\03-01-03-01-01-01-58_2251.wav,CREMA,2.688
58,female,3,happy,Data\Processed_Audio\Actor_58\03-01-03-01-01-01-58_2257.wav,CREMA,1.728
