actor,gender,emotion,emotion_lb,path,dataset,length_sec,sentiment,sentiment_name
51,male,3,happy,Data/Processed_Audio/Actor_51/03-01-03-01-01-01-51_1677_aug_10774.wav,CREMA,3.008,2,Positive
26,female,3,happy,Data/Processed_Audio/Actor_26/03-01-03-01-02-02-26_928_aug_47843.wav,TESS,2.016,2,Positive
44,female,3,happy,Data/Processed_Audio/Actor_44/03-01-03-01-01-01-44_1133_aug_89082.wav,CREMA,1.856,2,Positive
61,male,3,happy,Data/Processed_Audio/Actor_61/03-01-03-01-01-01-61_2515_aug_19209.wav,CREMA,2.048,2,Positive
26,female,3,happy,Data/Processed_Audio/Actor_26/03-01-03-01-01-01-26_781_aug_57640.wav,TESS,1.856,2,Positive
26,female,3,happy,Data/Processed_Audio/Actor_26/03-01-03-01-01-02-26_95_aug_51833.wav,TESS,1.984,2,Positive
16,female,3,happy,Data/Processed_Audio/Actor_16/03-01-03-01-01-02-16_aug_68123.wav,RAVDESS,1.696,2,Positive
94,female,3,happy,Data/Processed_Audio/Actor_94/03-01-03-01-01-01-94_5151_aug_38250.wav,CREMA,2.208,2,Positive
62,female,3,happy,Data/Processed_Audio/Actor_62/03-01-03-01-01-01-62_2541_aug_36751.wav,CREMA,2.048,2,Positive
76,female,3,happy,Data/Processed_Audio/Actor_76/03-01-03-01-01-01-76_3733_aug_26855.wav,CREMA,1.984,2,Positive
20,female,3,happy,Data/Processed_Audio/Actor_20/03-01-03-02-02-01-20_aug_28183.wav,RAVDESS,1.536,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-02-01-25_2566_aug_46641.wav,TESS,1.536,2,Positive
89,male,3,happy,Data/Processed_Audio/Actor_89/03-01-03-01-01-01-89_4775_aug_37463.wav,CREMA,1.472,2,Positive
25,male,8,surprised,Data/Processed_Audio/Actor_25/03-01-08-01-02-01-25_1630_aug_52929.wav,TESS,1.92,2,Positive
62,female,3,happy,Data/Processed_Audio/Actor_62/03-01-03-01-01-01-62_2539_aug_56454.wav,CREMA,1.024,2,Positive
86,female,3,happy,Data/Processed_Audio/Actor_86/03-01-03-01-01-01-86_4559_aug_46696.wav,CREMA,2.544,2,Positive
42,female,3,happy,Data/Processed_Audio/Actor_42/03-01-03-01-01-01-42_0945_aug_16539.wav,CREMA,2.672,2,Positive
16,female,3,happy,Data/Processed_Audio/Actor_16/03-02-03-01-01-02-16_aug_76893.wav,RAVDESS,2.752,2,Positive
63,male,3,happy,Data/Processed_Audio/Actor_63/03-01-03-01-01-01-63_2661_aug_42379.wav,CREMA,1.376,2,Positive
51,male,3,happy,Data/Processed_Audio/Actor_51/03-01-03-01-01-01-51_1639_aug_50795.wav,CREMA,2.512,2,Positive
1,male,3,happy,Data/Processed_Audio/Actor_01/03-01-03-02-02-01-01_aug_60607.wav,RAVDESS,1.952,2,Positive
85,male,3,happy,Data/Processed_Audio/Actor_85/03-01-03-01-01-01-85_4425_aug_42920.wav,CREMA,1.776,2,Positive
29,male,8,surprised,Data/Processed_Audio/Actor_29/03-01-08-01-01-01-29_0348_aug_27438.wav,SAVEE,1.312,2,Positive
83,male,3,happy,Data/Processed_Audio/Actor_83/03-01-03-01-01-01-83_4319_aug_29338.wav,CREMA,1.12,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-02-01-25_1978_aug_6598.wav,TESS,1.76,2,Positive
20,female,8,surprised,Data/Processed_Audio/Actor_20/03-01-08-01-02-01-20_aug_97997.wav,RAVDESS,1.216,2,Positive
93,male,3,happy,Data/Processed_Audio/Actor_93/03-01-03-01-01-01-93_5069_aug_85501.wav,CREMA,1.28,2,Positive
80,female,3,happy,Data/Processed_Audio/Actor_80/03-01-03-01-01-01-80_4055_aug_78051.wav,CREMA,2.368,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-01-01-25_2153_aug_73482.wav,TESS,1.536,2,Positive
2,female,8,surprised,Data/Processed_Audio/Actor_02/03-01-08-02-02-01-02_aug_61609.wav,RAVDESS,1.792,2,Positive
26,female,3,happy,Data/Processed_Audio/Actor_26/03-01-03-01-01-01-26_781_aug_7537.wav,TESS,1.856,2,Positive
55,male,3,happy,Data/Processed_Audio/Actor_55/03-01-03-01-01-01-55_1953_aug_8418.wav,CREMA,1.696,2,Positive
71,male,3,happy,Data/Processed_Audio/Actor_71/03-01-03-01-01-01-71_3287_aug_87039.wav,CREMA,1.856,2,Positive
8,female,8,surprised,Data/Processed_Audio/Actor_08/03-01-08-02-01-01-08_aug_1343.wav,RAVDESS,2.88,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-01-01-26_825_aug_35293.wav,TESS,1.984,2,Positive
90,female,3,happy,Data/Processed_Audio/Actor_90/03-01-03-01-01-01-90_4899_aug_64840.wav,CREMA,2.208,2,Positive
17,male,3,happy,Data/Processed_Audio/Actor_17/03-01-03-01-02-01-17_aug_11190.wav,RAVDESS,1.408,2,Positive
20,female,3,happy,Data/Processed_Audio/Actor_20/03-02-03-01-01-01-20_aug_68915.wav,RAVDESS,2.688,2,Positive
29,male,8,surprised,Data/Processed_Audio/Actor_29/03-01-08-01-01-01-29_0354_aug_28518.wav,SAVEE,2.4,2,Positive
112,female,3,happy,Data/Processed_Audio/Actor_112/03-01-03-01-01-01-112_6648_aug_44173.wav,CREMA,1.44,2,Positive
109,male,3,happy,Data/Processed_Audio/Actor_109/03-01-03-01-01-01-109_6444_aug_51656.wav,CREMA,2.048,2,Positive
49,male,3,happy,Data/Processed_Audio/Actor_49/03-01-03-01-01-01-49_1531_aug_25092.wav,CREMA,1.28,2,Positive
113,male,3,happy,Data/Processed_Audio/Actor_113/03-01-03-01-01-01-113_6742_aug_66487.wav,CREMA,1.504,2,Positive
8,female,3,happy,Data/Processed_Audio/Actor_08/03-01-03-02-01-02-08_aug_82786.wav,RAVDESS,1.888,2,Positive
5,male,3,happy,Data/Processed_Audio/Actor_05/03-02-03-02-01-01-05_aug_90953.wav,RAVDESS,3.584,2,Positive
77,male,3,happy,Data/Processed_Audio/Actor_77/03-01-03-01-01-01-77_3779_aug_35697.wav,CREMA,1.536,2,Positive
96,female,3,happy,Data/Processed_Audio/Actor_96/03-01-03-01-01-01-96_5349_aug_2939.wav,CREMA,1.904,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-01-02-25_1411_aug_53542.wav,TESS,1.728,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-02-01-25_2594_aug_55369.wav,TESS,1.6,2,Positive
98,female,3,happy,Data/Processed_Audio/Actor_98/03-01-03-01-01-01-98_5507_aug_98580.wav,CREMA,2.512,2,Positive
18,female,3,happy,Data/Processed_Audio/Actor_18/03-01-03-02-01-02-18_aug_85863.wav,RAVDESS,1.696,2,Positive
109,male,3,happy,Data/Processed_Audio/Actor_109/03-01-03-01-01-01-109_6408_aug_87850.wav,CREMA,1.888,2,Positive
26,female,3,happy,Data/Processed_Audio/Actor_26/03-01-03-01-02-01-26_1222_aug_3517.wav,TESS,1.568,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-01-01-26_825_aug_56645.wav,TESS,1.984,2,Positive
28,female,3,happy,Data/Processed_Audio/Actor_28/03-01-03-01-01-01-28_0170_aug_34726.wav,SAVEE,3.072,2,Positive
65,male,3,happy,Data/Processed_Audio/Actor_65/03-01-03-01-01-01-65_2849_aug_66737.wav,CREMA,1.28,2,Positive
115,male,3,happy,Data/Processed_Audio/Actor_115/03-01-03-01-01-01-115_6872_aug_31281.wav,CREMA,0.992,2,Positive
105,male,3,happy,Data/Processed_Audio/Actor_105/03-01-03-01-01-01-105_6117_aug_20118.wav,CREMA,2.816,2,Positive
25,male,8,surprised,Data/Processed_Audio/Actor_25/03-01-08-01-02-01-25_2694_aug_72171.wav,TESS,1.536,2,Positive
7,male,3,happy,Data/Processed_Audio/Actor_07/03-01-03-01-02-02-07_aug_28064.wav,RAVDESS,1.536,2,Positive
1,male,3,happy,Data/Processed_Audio/Actor_01/03-01-03-01-01-01-01_aug_7592.wav,RAVDESS,1.504,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-01-01-25_2545_aug_5351.wav,TESS,1.568,2,Positive
99,male,3,happy,Data/Processed_Audio/Actor_99/03-01-03-01-01-01-99_5619_aug_71129.wav,CREMA,1.408,2,Positive
64,female,3,happy,Data/Processed_Audio/Actor_64/03-01-03-01-01-01-64_2743_aug_23809.wav,CREMA,1.728,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-02-02-26_188_aug_22403.wav,TESS,1.92,2,Positive
75,male,3,happy,Data/Processed_Audio/Actor_75/03-01-03-01-01-01-75_3657_aug_82019.wav,CREMA,3.168,2,Positive
70,female,3,happy,Data/Processed_Audio/Actor_70/03-01-03-01-01-01-70_3217_aug_99627.wav,CREMA,2.496,2,Positive
40,female,3,happy,Data/Processed_Audio/Actor_40/03-01-03-01-01-01-40_0799_aug_11265.wav,CREMA,1.344,2,Positive
37,male,3,happy,Data/Processed_Audio/Actor_37/03-01-03-01-01-01-37_0565_aug_65656.wav,CREMA,2.112,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-01-02-26_363_aug_9253.wav,TESS,1.744,2,Positive
60,female,3,happy,Data/Processed_Audio/Actor_60/03-01-03-01-01-01-60_2421_aug_87576.wav,CREMA,1.632,2,Positive
20,female,3,happy,Data/Processed_Audio/Actor_20/03-01-03-01-02-02-20_aug_2614.wav,RAVDESS,1.472,2,Positive
12,female,8,surprised,Data/Processed_Audio/Actor_12/03-01-08-01-01-02-12_aug_43903.wav,RAVDESS,1.632,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-01-02-25_2111_aug_32326.wav,TESS,1.616,2,Positive
27,male,3,happy,Data/Processed_Audio/Actor_27/03-01-03-01-01-01-27_0051_aug_97175.wav,SAVEE,3.456,2,Positive
64,female,3,happy,Data/Processed_Audio/Actor_64/03-01-03-01-01-01-64_2755_aug_95744.wav,CREMA,1.376,2,Positive
58,female,3,happy,Data/Processed_Audio/Actor_58/03-01-03-01-01-01-58_2211_aug_87961.wav,CREMA,1.856,2,Positive
5,male,3,happy,Data/Processed_Audio/Actor_05/03-02-03-01-01-01-05_aug_93403.wav,RAVDESS,2.176,2,Positive
50,female,3,happy,Data/Processed_Audio/Actor_50/03-01-03-01-01-01-50_1595_aug_39512.wav,CREMA,2.592,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-01-02-25_2727_aug_69166.wav,TESS,1.728,2,Positive
86,female,3,happy,Data/Processed_Audio/Actor_86/03-01-03-01-01-01-86_4553_aug_84076.wav,CREMA,2.048,2,Positive
117,male,3,happy,Data/Processed_Audio/Actor_117/03-01-03-01-01-01-117_7050_aug_96571.wav,CREMA,3.312,2,Positive
92,female,3,happy,Data/Processed_Audio/Actor_92/03-01-03-01-01-01-92_5057_aug_84626.wav,CREMA,2.08,2,Positive
59,male,3,happy,Data/Processed_Audio/Actor_59/03-01-03-01-01-01-59_2351_aug_86805.wav,CREMA,1.184,2,Positive
72,female,3,happy,Data/Processed_Audio/Actor_72/03-01-03-01-01-01-72_3417_aug_87173.wav,CREMA,1.056,2,Positive
26,female,3,happy,Data/Processed_Audio/Actor_26/03-01-03-01-01-01-26_641_aug_95222.wav,TESS,1.952,2,Positive
30,female,3,happy,Data/Processed_Audio/Actor_30/03-01-03-01-01-01-30_0409_aug_98897.wav,SAVEE,2.112,2,Positive
5,male,3,happy,Data/Processed_Audio/Actor_05/03-02-03-02-02-01-05_aug_21576.wav,RAVDESS,2.88,2,Positive
85,male,3,happy,Data/Processed_Audio/Actor_85/03-01-03-01-01-01-85_4413_aug_89935.wav,CREMA,0.96,2,Positive
76,female,3,happy,Data/Processed_Audio/Actor_76/03-01-03-01-01-01-76_3721_aug_39090.wav,CREMA,1.872,2,Positive
1,male,8,surprised,Data/Processed_Audio/Actor_01/03-01-08-01-02-01-01_aug_95719.wav,RAVDESS,1.568,2,Positive
3,male,3,happy,Data/Processed_Audio/Actor_03/03-02-03-01-01-02-03_aug_2108.wav,RAVDESS,2.816,2,Positive
103,male,3,happy,Data/Processed_Audio/Actor_103/03-01-03-01-01-01-103_5917_aug_24676.wav,CREMA,2.72,2,Positive
119,male,3,happy,Data/Processed_Audio/Actor_119/03-01-03-01-01-01-119_7200_aug_27699.wav,CREMA,2.336,2,Positive
104,female,3,happy,Data/Processed_Audio/Actor_104/03-01-03-01-01-01-104_5985_aug_37796.wav,CREMA,1.984,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-01-02-25_1971_aug_8010.wav,TESS,1.504,2,Positive
87,male,3,happy,Data/Processed_Audio/Actor_87/03-01-03-01-01-01-87_4641_aug_17639.wav,CREMA,1.216,2,Positive
26,female,3,happy,Data/Processed_Audio/Actor_26/03-01-03-01-02-02-26_816_aug_93229.wav,TESS,1.728,2,Positive
97,male,3,happy,Data/Processed_Audio/Actor_97/03-01-03-01-01-01-97_5455_aug_90454.wav,CREMA,2.48,2,Positive
25,male,8,surprised,Data/Processed_Audio/Actor_25/03-01-08-01-01-02-25_2799_aug_95933.wav,TESS,1.504,2,Positive
25,male,8,surprised,Data/Processed_Audio/Actor_25/03-01-08-01-01-02-25_2379_aug_49376.wav,TESS,1.824,2,Positive
9,male,3,happy,Data/Processed_Audio/Actor_09/03-01-03-01-01-02-09_aug_42114.wav,RAVDESS,1.664,2,Positive
12,female,3,happy,Data/Processed_Audio/Actor_12/03-01-03-02-02-01-12_aug_93569.wav,RAVDESS,1.824,2,Positive
25,male,8,surprised,Data/Processed_Audio/Actor_25/03-01-08-01-02-01-25_1742_aug_87723.wav,TESS,1.904,2,Positive
8,female,3,happy,Data/Processed_Audio/Actor_08/03-02-03-02-01-02-08_aug_35707.wav,RAVDESS,2.336,2,Positive
16,female,3,happy,Data/Processed_Audio/Actor_16/03-02-03-01-01-01-16_aug_34197.wav,RAVDESS,2.912,2,Positive
37,male,3,happy,Data/Processed_Audio/Actor_37/03-01-03-01-01-01-37_0535_aug_77854.wav,CREMA,3.216,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-02-01-26_1210_aug_83151.wav,TESS,2.096,2,Positive
42,female,3,happy,Data/Processed_Audio/Actor_42/03-01-03-01-01-01-42_0969_aug_90193.wav,CREMA,2.112,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-01-01-26_1077_aug_40316.wav,TESS,1.856,2,Positive
63,male,3,happy,Data/Processed_Audio/Actor_63/03-01-03-01-01-01-63_2673_aug_89468.wav,CREMA,1.408,2,Positive
77,male,3,happy,Data/Processed_Audio/Actor_77/03-01-03-01-01-01-77_3803_aug_42002.wav,CREMA,2.544,2,Positive
26,female,3,happy,Data/Processed_Audio/Actor_26/03-01-03-01-01-02-26_1019_aug_28769.wav,TESS,1.952,2,Positive
93,male,3,happy,Data/Processed_Audio/Actor_93/03-01-03-01-01-01-93_5145_aug_46835.wav,CREMA,2.112,2,Positive
43,male,3,happy,Data/Processed_Audio/Actor_43/03-01-03-01-01-01-43_0988_aug_87971.wav,CREMA,2.304,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-02-02-25_1768_aug_13565.wav,TESS,1.408,2,Positive
108,female,3,happy,Data/Processed_Audio/Actor_108/03-01-03-01-01-01-108_6320_aug_13756.wav,CREMA,2.016,2,Positive
75,male,3,happy,Data/Processed_Audio/Actor_75/03-01-03-01-01-01-75_3615_aug_67330.wav,CREMA,2.08,2,Positive
77,male,3,happy,Data/Processed_Audio/Actor_77/03-01-03-01-01-01-77_3833_aug_7961.wav,CREMA,2.208,2,Positive
25,male,8,surprised,Data/Processed_Audio/Actor_25/03-01-08-01-01-02-25_2267_aug_92818.wav,TESS,1.6,2,Positive
61,male,3,happy,Data/Processed_Audio/Actor_61/03-01-03-01-01-01-61_2473_aug_28404.wav,CREMA,2.944,2,Positive
50,female,3,happy,Data/Processed_Audio/Actor_50/03-01-03-01-01-01-50_1556_aug_23189.wav,CREMA,2.176,2,Positive
30,female,3,happy,Data/Processed_Audio/Actor_30/03-01-03-01-01-01-30_0413_aug_4733.wav,SAVEE,1.248,2,Positive
40,female,3,happy,Data/Processed_Audio/Actor_40/03-01-03-01-01-01-40_0757_aug_14061.wav,CREMA,2.624,2,Positive
26,female,3,happy,Data/Processed_Audio/Actor_26/03-01-03-01-01-01-26_473_aug_33675.wav,TESS,1.888,2,Positive
83,male,3,happy,Data/Processed_Audio/Actor_83/03-01-03-01-01-01-83_4319_aug_72618.wav,CREMA,1.12,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-02-01-26_1070_aug_88230.wav,TESS,2.048,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-01-01-26_97_aug_96237.wav,TESS,2.08,2,Positive
25,male,8,surprised,Data/Processed_Audio/Actor_25/03-01-08-01-02-01-25_2638_aug_7551.wav,TESS,1.728,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-02-01-25_1502_aug_53305.wav,TESS,1.952,2,Positive
2,female,3,happy,Data/Processed_Audio/Actor_02/03-01-03-02-02-02-02_aug_70588.wav,RAVDESS,1.856,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-02-02-26_216_aug_55842.wav,TESS,1.728,2,Positive
106,female,3,happy,Data/Processed_Audio/Actor_106/03-01-03-01-01-01-106_6198_aug_12970.wav,CREMA,3.328,2,Positive
12,female,8,surprised,Data/Processed_Audio/Actor_12/03-01-08-02-02-02-12_aug_60599.wav,RAVDESS,1.696,2,Positive
97,male,3,happy,Data/Processed_Audio/Actor_97/03-01-03-01-01-01-97_5419_aug_72377.wav,CREMA,2.512,2,Positive
42,female,3,happy,Data/Processed_Audio/Actor_42/03-01-03-01-01-01-42_0951_aug_60992.wav,CREMA,2.624,2,Positive
6,female,3,happy,Data/Processed_Audio/Actor_06/03-02-03-02-02-01-06_aug_1403.wav,RAVDESS,2.272,2,Positive
25,male,8,surprised,Data/Processed_Audio/Actor_25/03-01-08-01-02-01-25_2050_aug_54129.wav,TESS,1.536,2,Positive
17,male,8,surprised,Data/Processed_Audio/Actor_17/03-01-08-01-01-02-17_aug_50046.wav,RAVDESS,1.792,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-02-02-26_804_aug_89015.wav,TESS,1.888,2,Positive
25,male,8,surprised,Data/Processed_Audio/Actor_25/03-01-08-01-02-02-25_2288_aug_34169.wav,TESS,2.08,2,Positive
120,female,3,happy,Data/Processed_Audio/Actor_120/03-01-03-01-01-01-120_7295_aug_48628.wav,CREMA,1.936,2,Positive
35,male,3,happy,Data/Processed_Audio/Actor_35/03-01-03-01-01-01-35_0344_aug_81941.wav,CREMA,2.112,2,Positive
86,female,3,happy,Data/Processed_Audio/Actor_86/03-01-03-01-01-01-86_4553_aug_20547.wav,CREMA,2.048,2,Positive
101,male,3,happy,Data/Processed_Audio/Actor_101/03-01-03-01-01-01-101_5739_aug_15267.wav,CREMA,2.048,2,Positive
26,female,3,happy,Data/Processed_Audio/Actor_26/03-01-03-01-02-01-26_46_aug_36401.wav,TESS,1.648,2,Positive
69,male,3,happy,Data/Processed_Audio/Actor_69/03-01-03-01-01-01-69_3114_aug_88718.wav,CREMA,2.048,2,Positive
10,female,8,surprised,Data/Processed_Audio/Actor_10/03-01-08-02-02-01-10_aug_89145.wav,RAVDESS,1.664,2,Positive
98,female,3,happy,Data/Processed_Audio/Actor_98/03-01-03-01-01-01-98_5492_aug_48330.wav,CREMA,2.608,2,Positive
110,female,3,happy,Data/Processed_Audio/Actor_110/03-01-03-01-01-01-110_6496_aug_47731.wav,CREMA,2.304,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-02-02-26_524_aug_51890.wav,TESS,1.824,2,Positive
23,male,8,surprised,Data/Processed_Audio/Actor_23/03-01-08-02-02-01-23_aug_14100.wav,RAVDESS,1.312,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-01-02-26_335_aug_93487.wav,TESS,2.08,2,Positive
12,female,3,happy,Data/Processed_Audio/Actor_12/03-02-03-02-02-02-12_aug_26144.wav,RAVDESS,2.304,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-01-01-25_2069_aug_87447.wav,TESS,1.376,2,Positive
71,male,3,happy,Data/Processed_Audio/Actor_71/03-01-03-01-01-01-71_3317_aug_18744.wav,CREMA,1.504,2,Positive
46,female,3,happy,Data/Processed_Audio/Actor_46/03-01-03-01-01-01-46_1291_aug_837.wav,CREMA,2.048,2,Positive
62,female,3,happy,Data/Processed_Audio/Actor_62/03-01-03-01-01-01-62_2555_aug_25290.wav,CREMA,1.408,2,Positive
10,female,3,happy,Data/Processed_Audio/Actor_10/03-02-03-02-01-02-10_aug_1128.wav,RAVDESS,2.688,2,Positive
106,female,3,happy,Data/Processed_Audio/Actor_106/03-01-03-01-01-01-106_6135_aug_36267.wav,CREMA,2.336,2,Positive
44,female,3,happy,Data/Processed_Audio/Actor_44/03-01-03-01-01-01-44_1115_aug_48842.wav,CREMA,1.6,2,Positive
87,male,3,happy,Data/Processed_Audio/Actor_87/03-01-03-01-01-01-87_4629_aug_65803.wav,CREMA,1.792,2,Positive
82,female,3,happy,Data/Processed_Audio/Actor_82/03-01-03-01-01-01-82_4213_aug_27557.wav,CREMA,1.664,2,Positive
52,female,3,happy,Data/Processed_Audio/Actor_52/03-01-03-01-01-01-52_1729_aug_63531.wav,CREMA,2.448,2,Positive
104,female,3,happy,Data/Processed_Audio/Actor_104/03-01-03-01-01-01-104_6017_aug_85215.wav,CREMA,1.728,2,Positive
3,male,3,happy,Data/Processed_Audio/Actor_03/03-01-03-02-02-02-03_aug_9266.wav,RAVDESS,2.112,2,Positive
69,male,3,happy,Data/Processed_Audio/Actor_69/03-01-03-01-01-01-69_3171_aug_38389.wav,CREMA,1.088,2,Positive
70,female,3,happy,Data/Processed_Audio/Actor_70/03-01-03-01-01-01-70_3205_aug_66623.wav,CREMA,2.368,2,Positive
30,female,8,surprised,Data/Processed_Audio/Actor_30/03-01-08-01-01-01-30_0467_aug_80891.wav,SAVEE,1.856,2,Positive
79,male,3,happy,Data/Processed_Audio/Actor_79/03-01-03-01-01-01-79_3961_aug_53511.wav,CREMA,1.632,2,Positive
8,female,3,happy,Data/Processed_Audio/Actor_08/03-01-03-01-02-02-08_aug_65279.wav,RAVDESS,1.504,2,Positive
96,female,3,happy,Data/Processed_Audio/Actor_96/03-01-03-01-01-01-96_5367_aug_40133.wav,CREMA,2.112,2,Positive
83,male,3,happy,Data/Processed_Audio/Actor_83/03-01-03-01-01-01-83_4313_aug_71841.wav,CREMA,2.272,2,Positive
117,male,3,happy,Data/Processed_Audio/Actor_117/03-01-03-01-01-01-117_7049_aug_37178.wav,CREMA,2.416,2,Positive
115,male,3,happy,Data/Processed_Audio/Actor_115/03-01-03-01-01-01-115_6924_aug_26785.wav,CREMA,1.92,2,Positive
28,female,3,happy,Data/Processed_Audio/Actor_28/03-01-03-01-01-01-28_0171_aug_82207.wav,SAVEE,3.808,2,Positive
16,female,3,happy,Data/Processed_Audio/Actor_16/03-01-03-02-02-02-16_aug_43237.wav,RAVDESS,1.792,2,Positive
11,male,3,happy,Data/Processed_Audio/Actor_11/03-01-03-01-01-01-11_aug_89778.wav,RAVDESS,1.152,2,Positive
46,female,3,happy,Data/Processed_Audio/Actor_46/03-01-03-01-01-01-46_1261_aug_74086.wav,CREMA,3.216,2,Positive
30,female,8,surprised,Data/Processed_Audio/Actor_30/03-01-08-01-01-01-30_0473_aug_38881.wav,SAVEE,3.04,2,Positive
111,male,3,happy,Data/Processed_Audio/Actor_111/03-01-03-01-01-01-111_6608_aug_60023.wav,CREMA,2.464,2,Positive
49,male,3,happy,Data/Processed_Audio/Actor_49/03-01-03-01-01-01-49_1537_aug_38079.wav,CREMA,1.856,2,Positive
1,male,8,surprised,Data/Processed_Audio/Actor_01/03-01-08-02-01-02-01_aug_34339.wav,RAVDESS,1.568,2,Positive
73,male,3,happy,Data/Processed_Audio/Actor_73/03-01-03-01-01-01-73_3493_aug_25687.wav,CREMA,2.448,2,Positive
112,female,3,happy,Data/Processed_Audio/Actor_112/03-01-03-01-01-01-112_6672_aug_71115.wav,CREMA,1.344,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-01-02-26_755_aug_66978.wav,TESS,2.016,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-02-01-26_762_aug_42592.wav,TESS,1.952,2,Positive
64,female,3,happy,Data/Processed_Audio/Actor_64/03-01-03-01-01-01-64_2737_aug_58283.wav,CREMA,2.016,2,Positive
105,male,3,happy,Data/Processed_Audio/Actor_105/03-01-03-01-01-01-105_6066_aug_58135.wav,CREMA,1.648,2,Positive
23,male,3,happy,Data/Processed_Audio/Actor_23/03-01-03-02-01-01-23_aug_10077.wav,RAVDESS,1.248,2,Positive
112,female,3,happy,Data/Processed_Audio/Actor_112/03-01-03-01-01-01-112_6626_aug_2714.wav,CREMA,1.152,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-01-02-26_503_aug_57448.wav,TESS,2.016,2,Positive
14,female,8,surprised,Data/Processed_Audio/Actor_14/03-01-08-01-02-02-14_aug_66951.wav,RAVDESS,1.408,2,Positive
121,male,3,happy,Data/Processed_Audio/Actor_121/03-01-03-01-01-01-121_7416_aug_74678.wav,CREMA,2.848,2,Positive
26,female,3,happy,Data/Processed_Audio/Actor_26/03-01-03-01-02-02-26_1208_aug_46529.wav,TESS,1.968,2,Positive
35,male,3,happy,Data/Processed_Audio/Actor_35/03-01-03-01-01-01-35_0389_aug_17144.wav,CREMA,2.848,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-01-01-26_321_aug_40469.wav,TESS,2.368,2,Positive
34,female,3,happy,Data/Processed_Audio/Actor_34/03-01-03-01-01-01-34_0277_aug_99235.wav,CREMA,3.008,2,Positive
8,female,8,surprised,Data/Processed_Audio/Actor_08/03-01-08-01-02-02-08_aug_97420.wav,RAVDESS,1.568,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-01-01-25_1425_aug_13254.wav,TESS,1.536,2,Positive
99,male,3,happy,Data/Processed_Audio/Actor_99/03-01-03-01-01-01-99_5637_aug_44979.wav,CREMA,1.248,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-02-02-25_1544_aug_28499.wav,TESS,1.504,2,Positive
87,male,3,happy,Data/Processed_Audio/Actor_87/03-01-03-01-01-01-87_4611_aug_79149.wav,CREMA,1.024,2,Positive
26,female,8,surprised,Data/Processed_Audio/Actor_26/03-01-08-01-01-02-26_335_aug_10320.wav,TESS,2.08,2,Positive
25,male,3,happy,Data/Processed_Audio/Actor_25/03-01-03-01-02-02-25_1544_aug_74785.wav,TESS,1.504,2,Positive
100,female,3,happy,Data/Processed_Audio/Actor_100/03-01-03-01-01-01-100_5719_aug_93115.wav,CREMA,1.536,2,Positive
25,male,8,surprised,Data/Processed_Audio/Actor_25/03-01-08-01-02-01-25_1994_aug_32211.wav,TESS,1.76,2,Positive
45,male,3,happy,Data/Processed_Audio/Actor_45/03-01-03-01-01-01-45_1161_aug_8016.wav,CREMA,1.312,2,Positive
33,male,3,happy,Data/Processed_Audio/Actor_33/03-01-03-01-01-01-33_0213_aug_43407.wav,CREMA,2.88,2,Positive
